"Country.code","Country.name","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","region2"
"KSV","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"欧洲和中亚"
"KWT","Kuwait",NA,NA,396.06,493.02,532.99,742.87,699.45,706.72,705.61,749.77,794.02,735.36,682.66,680.38,696.28,699.14,619.26,601.99,NA,"中东和北非"
"LAO","Lao PDR",59.28,61.28,63.94,60.37,60.22,59.01,93.69,117.69,140.92,132.4,147.04,157.3,163.96,158.36,153.26,146.11,143.32,135.1,125.28,"东亚和太平洋"
"LBN","Lebanon",538.42,406.71,465.38,446.46,451.87,453.32,436.86,506.97,506.02,521.57,476,483.38,462.74,509.2,437.73,451.52,384.54,369.07,372.48,"中东和北非"
"LBR","Liberia",461.33,317.81,495.87,824.11,1041.37,1137.79,1048.24,524.38,441.82,376.45,321.07,359.22,346.4,533.66,613.41,688.14,654.15,534.39,447.72,"撒哈拉以南非洲"
"LBY","Libya",NA,NA,NA,NA,NA,NA,NA,NA,NA,741.74,753.48,808.23,763.55,697.61,683.86,644.21,628.01,597.11,619.07,"中东和北非"
"LCA","St. Lucia",172.58,175.55,195.44,210.95,241.55,276.08,277.3,260.84,242.37,245.25,253.72,294.15,256.47,276.78,259.36,256.27,242.03,248.77,253.74,"拉美和加勒比海"
"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"欧洲和中亚"
"LKA","Sri Lanka",109.29,112.5,134.12,121.64,127.08,129.11,149.16,151.35,149.5,157.62,177,181.27,187.34,171.24,182.28,166.94,156.37,153.55,138.46,"南亚"
"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"撒哈拉以南非洲"
"LTU","Lithuania",NA,NA,644.67,607.76,668.31,603.97,557.45,505.77,496.21,424.03,365.92,363.02,347.42,308.04,296.08,288.55,273.17,263.37,255.76,"欧洲和中亚"
"LUX","Luxembourg",606.99,600.32,654.67,575.97,523.94,422.02,420.09,372.07,324.64,312.86,309.15,314.18,331.46,343.55,367.15,356.44,339.11,304.81,291.03,"欧洲和中亚"
"LVA","Latvia",NA,NA,878.91,794.41,725.89,626.7,598.29,488.24,441.5,355.89,304.64,313.12,285.43,283.74,262.7,238.99,225.23,213.9,213.87,"欧洲和中亚"
"MAC","Macao SAR, China",136.28,138.94,121.8,126.74,131.3,122.41,139.97,148.72,162.71,163.12,164.59,164.99,135.51,119.55,105.55,105.01,80.07,61.04,46.03,"东亚和太平洋"
"MAF","St. Martin (French part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"拉美和加勒比海"
"MAR","Morocco",350.46,347.81,377.85,413.64,393.72,431.88,395.27,412.92,385.67,396.99,399.63,413.32,405.77,374.75,386.42,395.88,377.41,386.58,378.98,"中东和北非"
"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"欧洲和中亚"
"MDA","Moldova",NA,NA,2078.83,1568.03,1755.42,1648.05,1789.72,1085.4,1025.34,762.24,582.42,580.45,577.78,583.4,576.57,576.5,561.3,511.01,483.09,"欧洲和中亚"
"MDG","Madagascar",84.36,98.08,94.28,94.61,116.41,114.13,120.15,139.65,137.26,145.26,134.97,118.34,96.14,124.47,130.35,109.75,104.05,104.07,102.87,"撒哈拉以南非洲"
"MDV","Maldives",NA,NA,NA,NA,NA,432.5,459.93,478.84,396.88,516.56,527.99,589.16,662.27,529.03,607.53,574.96,624.33,601.82,580.77,"南亚"
"MEX","Mexico",386.59,383.44,376.66,368.17,374.11,379.94,371.52,354.53,347.83,342.64,323.28,332.74,327.64,332.61,322.55,333.29,323.55,319.16,332.6,"拉美和加勒比海"
"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"MKD","Macedonia, FYR",NA,NA,771.05,799.55,823.96,862.73,923.58,824.6,947,842.77,829.55,864.11,780.86,785.45,746.79,720.89,672.67,659.53,655.17,"欧洲和中亚"
"MLI","Mali",73.11,74.45,69.88,73.18,73.69,70.48,70.95,71.45,66.44,64.9,63.32,56.86,55.33,50.13,51.4,48.77,46.31,45.26,44.2,"撒哈拉以南非洲"
"MLT","Malta",448.25,426.12,417.88,472.68,445.55,424.76,450.5,467.68,294.41,307.57,257.6,315.31,284.15,320.03,316.26,318.78,293.39,299.45,274.26,"中东和北非"
"MMR","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.04,440.35,316.34,293.71,"欧洲和中亚"
"MNG","Mongolia",1881.43,2504.43,2504.55,2174.69,1819.92,1702.95,1690.38,1560.21,1509.07,1434.86,1409.65,1438.12,1443.38,1307.71,1258.18,1208.3,1193.23,1210.51,1146.7,"东亚和太平洋"
"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"MOZ","Mozambique",184.77,180.65,185.61,183.97,171.14,172.91,150.9,147.97,134.44,130.38,146.49,153.33,141.56,161.27,149.77,131.06,131.02,158.77,133.58,"撒哈拉以南非洲"
"MRT","Mauritania",862.26,873.92,918.46,872.91,949.5,826.04,784.45,817.52,294.64,298.09,291.78,304.45,331.27,322.68,340.88,332.09,280.6,347.18,343.58,"撒哈拉以南非洲"
"MUS","Mauritius",226.38,225.46,237.69,234.93,206.49,223.03,225.19,218.28,226.18,247.66,254.83,266.2,261.98,266.73,256.06,270.05,287.73,279.68,269.55,"撒哈拉以南非洲"
"MWI","Malawi",114.65,113.65,121.96,117.4,135.63,117.97,107.17,110.17,115.77,135.23,120.89,127.22,122.05,125.29,121.04,110.87,107.06,101.19,120.06,"撒哈拉以南非洲"
"MYS","Malaysia",470.39,520.44,524.71,581.61,545.84,640.36,602.52,558.93,551.93,491.54,529.64,569.01,533.63,598.27,587.44,608.83,562.56,573.97,585.7,"东亚和太平洋"
"MYT","Mayotte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"撒哈拉以南非洲"
"NAM","Namibia",1.3,2.4,2.24,2.86,4.26,243.23,258.03,247.11,250.75,215.37,207.25,242.31,245.46,251.07,236.48,245.55,246.09,244.95,311.41,"撒哈拉以南非洲"
"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"NER","Niger",152.32,146.64,149.86,165.66,157.96,162.35,173.25,168,161.51,160.22,122.02,108.68,113.16,116.18,116.06,104.12,97.54,100.68,90.28,"撒哈拉以南非洲"
"NGA","Nigeria",328.25,312.46,435.36,394.33,306.03,223.43,247.99,240.09,235.62,259.77,435.71,444.86,515.73,443.8,418.11,425.29,354.97,320.38,326.63,"撒哈拉以南非洲"
"NIC","Nicaragua",340.18,266.61,319.74,296.89,318.87,334.33,324.13,334.03,351.46,348.07,338.07,343.45,338.93,356.66,340.48,313.76,321.26,329.81,308.17,"拉美和加勒比海"
"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"NLD","Netherlands",417.77,429.14,410.72,415.36,404.81,400.68,409.56,375.73,355.63,315.82,308.2,305.87,314.94,318.76,315.1,300.62,281.66,280.22,277.05,"欧洲和中亚"
"NOR","Norway",229.99,228,204.1,209.54,186.29,201.73,192.99,188.38,185.94,216.11,198,205.57,184.47,207.97,200.42,193.71,197.84,195.49,215.92,"欧洲和中亚"
"NPL","Nepal",46.88,66.74,88.82,94.25,100.81,116.79,135.45,144.35,113.35,155.24,146.84,149.65,117.26,122.88,110.1,124.29,123.65,123,120.03,"南亚"
"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"NZL","New Zealand",368.58,380.2,402.31,368.66,362.88,354.24,378.16,388.88,374.37,373.38,376.86,380.96,357.25,344.65,331.1,319,313.77,299.44,304.12,"东亚和太平洋"
"OMN","Oman",377.96,376.9,384.09,403.26,440.11,437.38,405.6,391.83,407.95,510.19,512.87,442.26,538.77,687.45,641.88,677.68,721.4,700.74,703.94,"中东和北非"
"PAK","Pakistan",378.39,358.47,354.99,373.87,391.96,371.87,396.5,393.62,395.79,392.46,399.16,398.15,406.37,403.94,416.48,401.56,403.72,421.36,420.66,"南亚"
"PAN","Panama",213.71,211.3,231.18,225.42,253.82,181.16,247.66,284.01,264.1,242.24,240.87,289.85,236.05,238.91,209.35,203.21,211.83,184.17,173.8,"拉美和加勒比海"
"PER","Peru",218.05,205.85,206.44,227.67,199,188.38,187.45,197.32,201.52,210.84,211.34,189.09,180.2,168.07,193.58,212.58,186.38,210.68,178.74,"拉美和加勒比海"
"PHL","Philippines",283.19,293.14,320.79,320.19,336.51,360.52,354.3,397.18,390.44,365.6,379.36,359.62,341.99,326.6,317.15,310.61,246.22,268.33,272.64,"东亚和太平洋"
"PLW","Palau",NA,1041.08,538.75,594.5,554.05,516.25,482.7,471.85,462.6,489,487.54,752.01,779.28,821.13,782.77,756.23,775.76,786.94,827.49,"东亚和太平洋"
"PNG","Papua New Guinea",304.97,268.38,234.48,192.7,198.95,192.28,189.39,232.82,268.67,229.02,256.2,308.3,335.78,371.21,408.13,405.57,393.78,248.89,157.98,"东亚和太平洋"
"POL","Poland",1177.5,1248.24,1202.11,1142.67,1035.78,998.69,972.6,888.56,788.25,731.52,667.52,662,639.92,632.54,601,577.42,571.56,528.19,503.81,"欧洲和中亚"
"PRI","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"拉美和加勒比海"
"PRK","Korea, Dem. Rep.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"PRT","Portugal",271.09,286.56,307.75,284.78,289.75,298.52,279.69,281.06,291,311.55,291.79,285.7,301.54,279.12,283.36,290.73,259.39,258.17,241.37,"欧洲和中亚"
"PRY","Paraguay",133.14,128.25,145.59,157.74,180.22,193.65,182.53,198.19,211.52,214.7,181.97,184.67,188.48,189.54,182.83,166.56,166.08,161.43,151.87,"拉美和加勒比海"
"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906.53,760.34,725.97,819.04,844.26,909.35,845.46,791.89,636.13,"中东和北非"
"ROM","Romania",871.1,865.82,863.68,830.89,764.32,784.8,750.5,725.2,680.86,595.8,585.79,589.23,540.14,534.42,490.12,468.43,466.32,424.49,373.1,"欧洲和中亚"
"RUS","Russian Federation",NA,NA,1461.53,1462.83,1444.81,1455.13,1488.6,1387.19,1403.74,1339.36,1232.84,1166.28,1108.26,1065.02,1004.98,952.23,909.83,837.26,815.11,"欧洲和中亚"
"RWA","Rwanda",132.13,125.34,119.76,131.08,254.43,185.93,169.84,154.39,139.43,135.53,128.12,118.71,106.95,103.53,97.44,89.14,81.63,80.26,71.07,"撒哈拉以南非洲"
"SAU","Saudi Arabia",690.26,789.82,806.42,887.06,867.37,654.5,696.86,569.71,529.63,584.96,730.95,722.31,788.73,733.1,744.5,748.17,757.6,769.2,805.7,"中东和北非"
"SDN","Sudan",203.83,183.72,152.19,88.99,134.65,131.54,115.18,132.28,109.91,115.59,115.87,125.63,151.98,158.5,178.1,193.6,169.44,166.89,173.15,"撒哈拉以南非洲"
"SEN","Senegal",297.43,312.07,313.19,319.27,346.69,294.72,309.21,261.63,259.55,263.37,271.65,285.63,297.95,307.95,306.32,321.82,256.53,274.44,246.02,"撒哈拉以南非洲"
"SGP","Singapore",612.5,581.13,575.49,561.01,607.11,407.85,444.41,512.54,433.23,357.84,310.84,282.57,266.62,210.01,226.18,259.78,227.49,157.36,139.04,"东亚和太平洋"
"SLB","Solomon Islands",222.79,210.17,186.51,175.3,156.8,151.79,149.39,151.57,148.92,153.04,178.51,202.61,208.44,204.05,194.52,184.52,172.53,171.76,160.07,"东亚和太平洋"
"SLE","Sierra Leone",138.61,163.53,203.49,214.73,252.32,275.98,279.27,341.34,322.33,344.33,358.82,413.1,450.14,423.29,343.02,378.33,346.51,344.8,332.19,"撒哈拉以南非洲"
"SLV","El Salvador",133.27,158.77,156.68,165.59,177.78,199.18,181.56,204.95,199.31,188.9,186.34,189.76,188.28,199.69,187.84,184.66,180.72,183.8,158.93,"拉美和加勒比海"
"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"欧洲和中亚"
"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"撒哈拉以南非洲"
"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.11,733.43,684.03,663.17,"欧洲和中亚"
"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.92,584.15,573.21,555.64,593.67,556.53,525.02,496.24,"撒哈拉以南非洲"
"SUR","Suriname",836.42,943.92,950.77,1046.51,1017.03,1014.48,978.18,929.89,925.11,928.46,917.96,935.54,886.67,832.37,785.71,777.92,767.97,730.26,697.74,"拉美和加勒比海"
"SVK","Slovak Republic",NA,NA,871.48,812.27,753.24,767.34,698.64,648.23,639.61,589.63,533.03,554.94,529.16,508.14,474.68,449.9,412.04,350.26,338.6,"欧洲和中亚"
"SVN","Slovenia",NA,NA,459.46,451.81,368.15,457.96,462.61,470.68,435.24,403.02,372.25,375.48,367.16,358.99,349.37,337.63,326.31,304.86,312.11,"欧洲和中亚"
"SWE","Sweden",245.95,266.44,278.1,264.18,269.69,246.25,273.97,240.16,232.33,206.44,192.57,195.26,213.99,199.48,190.42,174.57,160.92,150.99,155.1,"欧洲和中亚"
"SWZ","Swaziland",140.84,105.31,83.81,40.77,144,131.41,95.14,323.32,317.53,313.36,272.89,260.18,251.41,223.88,216.08,209.16,202.59,204.9,205.62,"撒哈拉以南非洲"
"SXM","Sint Maarten (Dutch part)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"拉美和加勒比海"
"SYC","Seychelles",119.51,146.31,157.54,145.05,169.48,174.24,172.46,322.33,315.77,361.62,381.56,443.66,370.72,404.55,578.06,484.35,477.82,364.77,404.36,"撒哈拉以南非洲"
"SYR","Syrian Arab Republic",1008.32,1077.77,977.16,985.09,942.55,946.86,897.54,903.65,1019.03,1093.71,1042.81,949.47,839.54,1034.07,941.31,842.85,850.01,835.93,808.02,"中东和北非"
"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"拉美和加勒比海"
"TCD","Chad",29.78,13.03,15.24,20.34,19.15,18.92,19.17,19.4,18.14,19.44,28.53,25.01,22.57,44.47,32.96,29.73,30.21,34.23,36.82,"撒哈拉以南非洲"
"TGO","Togo",230.24,252.75,260.94,318.11,266.11,282.62,288.64,234.89,284.22,365.42,325.23,279.15,284.13,328.53,304.58,288.38,252.85,266.49,280.6,"撒哈拉以南非洲"
"THA","Thailand",426.9,476.61,481.52,499.96,509.34,534.56,563.88,592.46,587.79,594.27,580.58,612.07,617.44,613.87,629.14,618.08,606.98,573.98,567.29,"东亚和太平洋"
"TJK","Tajikistan",NA,NA,697.17,597.18,345.5,410.38,568.62,425.68,468.99,456.24,374.06,347.78,261.65,261.96,254.85,236.72,234.28,293.6,264.05,"欧洲和中亚"
"TKM","Turkmenistan",NA,NA,2261.55,2476.72,3624.05,4038.69,3921.56,4219.04,3441.08,3983.6,3409.91,3151.94,2817.47,2528.26,1981.27,1847.08,1741.93,1628.92,1537.54,"欧洲和中亚"
"TMP","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.58,252.32,264.27,248.79,269.5,255.17,234.51,"东亚和太平洋"
"TON","Tonga",269.75,301.77,288.97,324.99,320.71,319,319.34,332.39,312.03,349.45,319.41,355.2,351.75,422.14,409.29,412.59,412.03,424.63,413.89,"东亚和太平洋"
"TTO","Trinidad and Tobago",1289.53,1558.62,1580.03,1285.01,1464.53,1487.92,1487,1278.19,1191.48,1348.08,1364.69,1338.27,1331.4,1198.37,1265.32,1173.03,1154.48,1183.26,1552.86,"拉美和加勒比海"
"TUN","Tunisia",404.87,454.92,409.3,439.92,411.87,397.23,394.84,378.64,383.88,368.6,382.64,381.06,378.42,364.99,361.08,352.77,338.65,328.68,329.17,"中东和北非"
"TUR","Turkey",344.41,344.24,333.55,329.43,340.09,344.59,349.6,342.51,338.96,335.99,345.66,329.9,328.54,331.58,312.76,303.83,313.22,325.66,322.76,"欧洲和中亚"
"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"东亚和太平洋"
"TZA","Tanzania",111.54,112.15,108.14,119.3,108.96,152.84,142.42,114.55,97.94,92.75,92.35,102.79,110.09,109.2,115.81,126.04,124.89,130.86,130.38,"撒哈拉以南非洲"
"UGA","Uganda",82.11,80.93,79.27,69.75,59.41,68.49,69.04,70.73,79.64,76.73,81.84,82.83,79.6,75.4,75.27,90.32,94.31,103.02,110.81,"撒哈拉以南非洲"
"UKR","Ukraine",NA,NA,1854.41,1839.98,1954.28,2220.52,2281.3,1946.1,1910.76,1937.39,1764.67,1620.42,1526.11,1541.95,1339.83,1289.05,1161.55,1079.99,1040.65,"欧洲和中亚"
"URY","Uruguay",175.91,193.77,203.81,171.5,145.56,166.74,187.19,176.05,172.45,207.94,167.29,166.89,164.19,162.1,188.36,180.44,199.09,167.38,213.95,"拉美和加勒比海"
"USA","United States",612.26,612.72,593.24,611.15,593.77,580.21,570.32,561.85,533.05,515.67,493.6,477.42,473.01,464.35,455.82,444.79,426.97,423.91,414.84,"北美"
"UZB","Uzbekistan",NA,NA,3142.05,3343.45,3302.19,3029.85,3046.43,2856.33,3163.43,3029.13,2981.12,2910.73,2910.62,2700.17,2437.43,2093.22,2053.09,1883.01,1862.72,"欧洲和中亚"
"VCT","St. Vincent and the Grenadines",168.24,159.61,162.57,197.61,240.1,259.33,263.01,232.19,268.5,262.88,241.4,269.1,269.72,271.94,255.16,254.56,236.71,218.05,215.24,"拉美和加勒比海"
"VEN","Venezuela, RB",646.07,556.39,481.12,563.55,603.06,594.82,549.1,563.36,701.58,769.74,655.49,717.62,881.98,950.39,703.82,605.03,530,521.83,516.22,"拉美和加勒比海"
"VIR","Virgin Islands (U.S.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"拉美和加勒比海"
"VNM","Vietnam",358.38,338.91,325.54,309.07,325.17,330.08,354.84,432.17,431.15,413.62,432.14,464.99,502.72,521.44,619.19,584.5,434.48,537.21,573.24,"东亚和太平洋"
"VUT","Vanuatu",324.32,297.9,290.37,288.21,264.27,261.63,326.69,324.93,123.65,123.12,111.3,120.36,125.65,126.47,121.14,72.02,58.23,92.32,98.65,"东亚和太平洋"
"WBG","West Bank and Gaza",NA,NA,NA,NA,NA,NA,NA,49.69,65.14,64.94,83.28,165.43,158.55,163.98,225.12,311.27,NA,NA,NA,"中东和北非"
"WSM","Samoa",294.92,301.86,311.36,299.1,289.36,296.24,276.16,273.95,267.55,276.11,257.99,247.24,236.8,237.63,232.29,228.36,223.55,223.67,213.04,"东亚和太平洋"
"YEM","Yemen, Rep.",-137.12,453.23,595.22,375.08,442.5,392.25,491.07,471.31,349,386.86,390.41,414.37,386.85,411.88,432.24,434.55,436.79,446.93,458.83,"中东和北非"
"ZAF","South Africa",1188.11,1246.48,1194.69,1244.42,1263.08,1206.24,1173.39,1183.58,1180.31,1149.45,1096.39,1050.21,971,1033.05,1074.59,1006.02,946.83,958.01,930.31,"撒哈拉以南非洲"
"ZAR","Congo, Dem. Rep.",177.19,178.49,192.23,209.32,158.32,188.16,208.2,198.68,174.88,162.06,127.5,123.85,118.02,122.69,154.56,150.78,149.03,145.48,151.17,"撒哈拉以南非洲"
"ZMB","Zambia",249.23,246.33,254.85,242.9,257.26,237.45,191.28,236.72,233.44,178.42,173.3,173.2,173.15,175.79,167.4,170.24,162.08,114.9,119.39,"撒哈拉以南非洲"
"ZWE","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"撒哈拉以南非洲"
